decimalLongitude;decimalLatitude;datasetName;phylum;order;family;genus;scientificName;yearcollected;depth
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.3000002
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.3000002
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.4000001
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.4000001
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.4000001
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.4000001
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.4000001
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.4000001
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.4000001
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.5
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.5
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.5
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.5
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.5
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.5999999
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.5999999
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.5999999
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.6999998
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.6999998
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.6999998
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;5
9.8575;55.6492;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.7
9.8575;55.6492;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.7
9.8575;55.6492;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.7
9.8575;55.6492;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.7
9.8575;55.6492;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.7
9.8575;55.6492;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.7
9.8575;55.6492;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.7
9.8575;55.6492;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.7
9.8575;55.6492;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.7
9.8575;55.6492;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.7
8.4065;56.6125;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6.3000002
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.2
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.2
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.2
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.2
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.2
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.2
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.2
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.2
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.2
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.2
10.6539;55.8266;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.5
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
12.62;55.9767;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.700001
12.62;55.9767;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.299999
12.62;55.9767;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.5
12.62;55.9767;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.6
12.62;55.9767;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.299999
12.62;55.9767;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.6
12.62;55.9767;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;23.4
12.62;55.9767;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;23.9
9.6235;55.5048;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
9.6235;55.5048;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
9.6235;55.5048;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
9.6235;55.5048;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
9.6235;55.5048;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
11.8233;55.7217;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.5
9.6235;55.5048;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
9.6235;55.5048;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
9.6235;55.5048;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.5
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.5
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.5
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.5
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.5
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.5
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.5
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.5
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.5
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.5
10.6954;55.8647;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;23.4
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.6
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.6
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.6
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.6
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.6
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
11.7952;55.8662;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9
11.7952;55.8662;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9
10.3154;55.7082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
10.3154;55.7082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
10.3154;55.7082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
10.3154;55.7082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
10.3154;55.7082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
10.3154;55.7082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
10.3154;55.7082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
10.0712;55.1649;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10.2
10.0712;55.1649;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10.2
10.0712;55.1649;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10.2
10.0712;55.1649;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10.2
10.3885;55.0282;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.6
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.6
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.6
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.6
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.6
10.4299;56.6012;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.9000001
11.7952;55.8662;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9
10.5647;55.5425;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.5647;55.5425;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.5647;55.5425;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.5647;55.5425;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.5647;55.5425;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.5647;55.5425;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.5647;55.5425;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.5622;55.5113;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;8.8000002
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
9.8221;54.8403;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30.6
